Industry,Search Query,Business Name,Address,Phone,Website,Scraped Email,Google Rating
Medical / Clinic,"Private Health Clinic in Halifax, NS",NoVa Women’s Health and Laser Clinic,"1535 Dresden Row #213, Halifax, NS B3J 3T1, Canada",(902) 404-8659,http://novawomenshealth.ca/,info@novawomenshealth.ca,2.3 (3 reviews)
Medical / Clinic,"Private Health Clinic in Halifax, NS",IWK Health Centre,"5980 University Ave #5850, Halifax, NS B3K 6R8, Canada",(902) 470-8888,https://iwkhealth.ca/,,4.1 (295 reviews)
Medical / Clinic,"Private Health Clinic in Halifax, NS",Healthview Medical Imaging,"255 Lacewood Dr #100A, Halifax, NS B3M 4G2, Canada",(902) 443-9922,http://healthviewimaging.ca/,,3.4 (33 reviews)
Medical / Clinic,"Private Health Clinic in Halifax, NS",VON Halifax,"7075 Bayers Rd #100, Halifax, NS B3L 2C2, Canada",(902) 453-5800,http://www.von.ca/,,2.6 (31 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Clinique Dentaire Champlain Dental Clinic - Dieppe,"250 Champlain St Unit 3A, Dieppe, NB E1A 1P3, Canada",(506) 857-0888,https://www.champlaindental.ca/champlain-dental-clinic-dieppe?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,shediac@cdcnb.ca,4.8 (270 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Mountain View Dental Group,"585 Mapleton Rd, Moncton, NB E1G 2K5, Canada",(506) 859-7800,http://mountainviewdentists.ca/,,3.7 (18 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Dr. Maninder Goel,"585 Mapleton Rd, Moncton, NB E1G 2K5, Canada",(506) 988-0009,https://familydents.ca/,typesetit@att.net,4.9 (85 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Riverview Dentistry,"528 Pinewood Rd, Riverview, NB E1B 5J9, Canada",(506) 386-3344,https://www.riverviewdentistry.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,5 (1545 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Moncton Dental House,"741 Mountain Rd, Moncton, NB E1C 2R1, Canada",(506) 859-4422,https://monctondentalhouse.com/,,3.7 (49 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Harrisville Dental Center,"1121 Shediac Rd, Moncton, NB E1A 7B6, Canada",(506) 858-0188,https://www.harrisvilledental.ca/,info@harrisvilledental.ca,4.4 (49 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Family Dental Moncton,"160 Highfield St, Moncton, NB E1C 5P2, Canada",(506) 857-0687,http://www.familydentalmoncton.ca/,familydentalmoncton@gmail.com,4.5 (100 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Centre dentaire Boucher Levesque Maltais,"200 Champlain St Suite 240, Dieppe, NB E1A 1P1, Canada",(506) 387-2000,https://www.centredentaireblm.ca/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.9 (610 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Prisma Dental Clinic Moncton,"220 Price St, Moncton, NB E1A 2L2, Canada",(506) 854-4455,https://www.prismadental.ca/,,4.5 (30 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Clinique Dentaire Dieppe Dental Clinic,"114 Champlain St, Dieppe, NB E1A 1N7, Canada",(506) 859-6044,,,4.9 (190 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Champlain Dental Clinic Moncton - Weldon Street,"99 Weldon St, Moncton, NB E1C 5W1, Canada",(506) 854-6166,https://www.champlaindental.ca/champlain-dental-clinic-moncton-weldon-street?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,shediac@cdcnb.ca,5 (5 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Moncton Smiles,"100 Arden St Suite 608, Moncton, NB E1C 4B7, Canada",(506) 857-4068,http://www.monctonsmiles.com/,,4.2 (75 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Amirault Dental Center,"309 Amirault St, Dieppe, NB E1A 1G1, Canada",(506) 386-9000,https://www.amiraultcentredentaire.ca/site/accueil?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.4 (104 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Oulton College Dental Centre,"5 Pacific Ave, Moncton, NB E1E 2G2, Canada",N/A,http://www.oultoncollege.com/,,5 (52 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Moncton North Dental Center,"1888 Mountain Rd Suite 7, Moncton, NB E1G 2G4, Canada",(506) 857-0589,http://www.monctonnorthdentalcenter.com/,,4.7 (15 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Smiles Dental Docs,"1077 St George Blvd #350, Moncton, NB E1E 4C9, Canada",(506) 859-7500,https://www.smilesdentaldocs.ca/,,4.3 (51 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Dental Health Centre,"790 Dieppe Blvd #203, Dieppe, NB E1A 9G5, Canada",(506) 855-4030,https://www.dentalhealthcentre.ca/,,4.9 (75 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Jones Lake Dental,"A-1616 Main St, Moncton, NB E1E 1G6, Canada",(506) 858-8804,http://www.joneslakedental.ca/,joneslakedental@gmail.com,4.6 (37 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Dr. Luc Sipkema - Flossing Dentistry,"330 Elmwood Dr, Moncton, NB E1A 8R5, Canada",(506) 386-5555,http://drluc.ca/,info@drluc.ca,4.7 (85 reviews)
Medical / Clinic,"Dental Clinic in Moncton, NB",Centre Dentaire Elmwood Dental,"330 Elmwood Dr, Moncton, NB E1A 8R5, Canada",N/A,http://www.centredentaireelmwooddentalcentre.ca/en/,,4 (35 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Atlantic Dental Centre,"7001 Mumford Rd Halifax Place, across from Starbucks, 2nd Floor, Suite, #201, Halifax, NS B3L 4R3, Canada",(902) 453-2100,https://www.atlanticdentalcentre.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.8 (787 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Trimac Dental Centre,"6950 Mumford Rd #1, Halifax, NS B3L 4W1, Canada",(902) 453-1234,https://www.trimacdental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.9 (910 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Lawen Dentistry - Halifax Professional Centre,"5991 Spring Garden Rd #275, Halifax, NS B3H 1Y6, Canada",(902) 424-1888,https://www.ourdentist.ca/,info@ourdentist.ca,4.9 (941 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Scotia Dental,"Duke, 5251 Duke St Tower, #602, Halifax, NS B3J 1P3, Canada",(902) 444-8550,https://www.scotiadental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.8 (1147 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Gladstone Dental Centre,"6155 North St #405, Halifax, NS B3K 5R3, Canada",(902) 707-4155,https://www.gladstonedental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.7 (571 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Halifax Dental Group,"5991 Spring Garden Rd #260, Halifax, NS B3H 1Y6, Canada",(902) 482-3888,http://www.halifaxdental.ca/,user@domain.com,5 (1059 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Robie Street Dental Centre,"1584 Robie St, Halifax, NS B3H 3E6, Canada",(902) 421-7500,https://www.robiestreetdental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.8 (227 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Herring Cove Community Dentistry,"303 Herring Cove Rd, Halifax, NS B3P 1M3, Canada",(902) 477-9457,https://www.herringcovedental.ca/,info@herringcovedental.ca,4.9 (973 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Clayton Park Dental,"278 Lacewood Dr, Halifax, NS B3M 3N8, Canada",(902) 457-5450,https://www.claytonparkdental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.7 (400 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Rockingham Ridge Dental Centre,"30 Farnham Gate Rd, Halifax, NS B3M 3W8, Canada",(902) 443-0451,http://www.rockinghamridgedental.com/,,4.8 (110 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Parkland Dental,"998 Parkland Dr #104, Halifax, NS B3M 0A6, Canada",(902) 443-9999,https://www.parklandsmiles.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,,4.9 (507 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Lawen Dentistry - Mumford Road Clinic,"7037 Mumford Rd #101, Halifax, NS B3L 2J1, Canada",(902) 406-1888,https://www.ourdentist.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,info@ourdentist.ca,5 (194 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Lakeside Dental,"84 Chain Lake Dr #101, Halifax, NS B3S 1B4, Canada",(902) 450-1569,https://www.lakesidedentalhalifax.ca/site/home,,4.7 (65 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Dentistry on the Commons,"2141 Windsor St, Halifax, NS B3K 5B5, Canada",(902) 492-3838,https://www.halifaxdentistry.ca/,0e6a29e4756740a8a63493e912ba2174@sentry.wixpress.com,4.8 (45 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Anchor Dental,"6960 Mumford Rd Suite 130, Halifax, NS B3L 4P1, Canada",(902) 453-0060,http://www.anchordental.ca/,2062d0a4929b45348643784b5cb39c36@sentry.wixpress.com,5 (333 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Lacewood Square Dentistry,"362 Lacewood Dr #10, Halifax, NS B3S 1M7, Canada",(902) 443-3228,https://lacewoodsquaredentistry.com/?utm_source=gmb&utm_medium=gmb&utm_campaign=Websitelink,info@lacewoodsquaredentistry.com,4.7 (216 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Mumford Family Dental Centre,"6960 Mumford Rd Unit 2135, Halifax, NS B3L 4P1, Canada",(902) 455-1499,https://mumfordfamilydental.ca/,,4.4 (31 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Complete Family Dentistry,"6417 Lady Hammond Rd, Halifax, NS B3K 2S4, Canada",(902) 404-3369,https://completefamilydentistry.ca/?utm_source=google-my-business&utm_medium=organic,,4.8 (321 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Spring Garden Dentistry,"5885 Spring Garden Rd, Halifax, NS B3H 1Y3, Canada",(902) 429-1752,https://www.springgardendentistry.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,,3.7 (27 reviews)
Medical / Clinic,"Dental Clinic in Halifax, NS",Sante Dental,"1535 Dresden Row, Halifax, NS B3J 3T1, Canada",(902) 423-3234,https://www.santedentalhalifax.ca/,your@email.com,4.8 (110 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Lounsbury Chevrolet Moncton,"2155 Main St, Moncton, NB E1C 9P2, Canada",(506) 857-4300,https://www.lounsburymoncton.com/?utm_source=Google+Business+Profile&utm_medium=GMB&utm_campaign=Local_SEO&utm_id=Local+SEO,,4.2 (460 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Rallye Motors Chrysler,"1810 Main St, Moncton, NB E1E 4S7, Canada",(800) 572-5593,https://www.rallyemotors-chrysler.ca/,bdc@rallyemotors.ca,4 (474 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",MacDonald Buick GMC Cadillac,"111 Baig Blvd, Moncton, NB E1E 1E4, Canada",(506) 853-6200,https://www.macdonaldbuickgmc.com/,,4.5 (1919 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Moncton Honda,"1820 Main St, Moncton, NB E1E 4S7, Canada",(506) 857-2950,http://www.monctonhonda.com/,nom@exemple.com,4.4 (1703 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Morrison Family Motors,"1469 Elmwood Dr, Moncton, NB E1H 2H5, Canada",(506) 854-2277,https://www.morrisonmotors.ca/?utm_source=google_lso_trader&utm_medium=organic&utm_campaign=home,,4.7 (294 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",ReCar Moncton,"771 Elmwood Dr, Moncton, NB E1H 2G8, Canada",(506) 804-4255,https://www.recar.ca/?utm_source=google&utm_medium=organic&utm_campaign=moncton-gmb,,4.5 (291 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Campbell's Auto Sales,"680 Salisbury Rd, Moncton, NB E1E 1C1, Canada",(506) 384-2886,https://campbellsauto.com/,,4.6 (234 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Taylor Ford Lincoln,"10 Lewisville Rd, Moncton, NB E1C 8M7, Canada",(506) 857-2300,http://taylorford.ca/,,4.5 (1077 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Rallye Motors Nissan,"191 Carson Dr, Moncton, NB E1C 0K4, Canada",(800) 572-5593,http://www.rallyemotors-nissan.ca/,bdc@rallyemotors.ca,4.3 (842 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Moncton Chrysler Jeep Dodge Ram,"1365 Mountain Rd, Moncton, NB E1C 2T9, Canada",(506) 777-5612,https://www.monctonchrysler.com/,,4.3 (1370 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Rallye Motors Hyundai,"199 Carson Dr, Moncton, NB E1C 0K4, Canada",(800) 572-5593,http://www.rallyemotors-hyundai.ca/,Mawad@rallyemotors.ca,4 (1347 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Peak Xceleration Sales & Service,"85 Chief Noah Augustine Dr Near Exit 462 from, Trans-Canada Hwy, Moncton, NB E1A 9Z3, Canada",(506) 387-4087,http://www.peakxceleration.com/,,4.6 (95 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Rallye Motors Infiniti,"195 Carson Dr, Moncton, NB E1C 0K4, Canada",(800) 572-5593,http://rallyemotors-infiniti.ca/,bdc@rallyemotors.ca,4.6 (195 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Collishaw Auto Financial,"363 Collishaw St, Moncton, NB E1C 9R2, Canada",(506) 857-0155,https://www.collishawauto.com/,info@collishawauto.com,4.2 (60 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Taylor Auto Village,"50 Lewisville Rd, Moncton, NB E1A 2K2, Canada",(506) 867-5309,https://www.taylorford.ca/used/search.html,,4.1 (52 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Moncton Kia,"55 Lewisville Rd, Moncton, NB E1A 2X8, Canada",(506) 859-4748,http://www.monctonkia.ca/,,4.5 (431 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",JAYLAN AUTO & RECREATION,"30 Lonsdale Dr, Moncton, NB E1G 1A9, Canada",(506) 295-7520,http://jaylanauto.com/,admin@jaylanauto.com,4.9 (29 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Rallye Motors Mitsubishi,"1837 Main St, Moncton, NB E1E 1H6, Canada",(800) 572-5593,https://www.rallyemotors-mitsubishi.ca/,emergency@rallyemotors.ca,4.2 (446 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Murray's Used Cars Ltd,"670 Mountain Rd, Moncton, NB E1C 2P5, Canada",(506) 383-2070,http://murraysusedcars.com/,info@murraysusedcars.com,3.7 (65 reviews)
Automotive / RV,"Car Dealership in Moncton, New Brunswick",Acura Of Moncton,"1170 Aviation Ave, Dieppe, NB E1A 9A3, Canada",(506) 853-1116,https://www.acuraofmoncton.ca/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_term=GoogleLocalTraffic,,4.3 (157 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Auto City Fredericton,"40 Main St, Fredericton, NB E3A 1B8, Canada",(506) 457-1798,https://www.autocityfredericton.ca/?utm_source=GMB&utm_medium=organic&utm_campaign=gmb,roger@retreeverconsulting.com,4.8 (267 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",ReCar Fredericton,"14 Avonlea Ct, Fredericton, NB E3C 1N8, Canada",(506) 300-3201,http://recar.ca/used-cars-fredericton,david.hoag@recar.ca,4.8 (923 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Jim Gilbert's Wheels and Deals,"Jim Gilbert's, 402 St Marys St #2, Fredericton, NB E3A 8H5, Canada",(506) 459-6832,https://www.powersports.wheelsanddeals.ca/,drivehappy@wheelsanddeals.ca,4.8 (368 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Price Auto Sales,"464 Union St, Fredericton, NB E3A 3M8, Canada",(506) 455-1888,https://priceautosales.tadvantage.ca/,,N/A (0 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",St. Croix Auto Fredericton,"129 Riverside Dr, Fredericton, NB E3A 3X9, Canada",(506) 474-8081,https://www.stcroixauto.com/?utm_source=google&utm_medium=organic&utm_campaign=fred-gmb,,4.5 (206 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Fox Chevrolet Cadillac,"820 Prospect St, Fredericton, NB E3B 4Z2, Canada",(506) 452-1010,https://www.foxchevroletcadillac.com/,stefanoa@foxchevroletcadillac.com,4.6 (1441 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Wood Motors Ford,"880 Prospect St, Fredericton, NB E3B 2T8, Canada",(506) 452-6611,http://woodmotors.com/,,4.7 (700 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Summit Dodge Fredericton,"505 Bishop Dr, Fredericton, NB E3B 5C8, Canada",(844) 525-7623,http://www.summitdodge.ca/,,3.7 (333 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Riverview Honda Powersports,"911 Hanwell Rd, Fredericton, NB E3B 6A3, Canada",(506) 452-1155,https://www.riverviewhonda.ca/?utm_source=Google+Business+Profile&utm_medium=GMB&utm_campaign=Local_SEO&utm_id=Local+SEO,,4.5 (1007 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Riverview Ford Lincoln,"970 Hanwell Rd, Fredericton, NB E3B 5C2, Canada",(506) 453-0400,https://www.riverviewford.ca/?utm_source=Google+Business+Profile&utm_medium=GMB&utm_campaign=Local_SEO&utm_id=Local+SEO,,4.6 (835 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Fredericton Toyota,"35 Alison Blvd, Fredericton, NB E3B 4Z9, Canada",(506) 452-2200,https://www.frederictontoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_term=GoogleLocalTraffic,3af74c00e86c4c828216e2111e0a86d1@sentry.io,4.1 (467 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",World Class Auto,"500 Bishop Dr, Fredericton, NB E3C 0B4, Canada",(506) 455-4555,https://www.worldclassautosales.ca/?utm_source=gmb,,4.4 (60 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Instant Wheels,"10 Melissa St, Fredericton, NB E3A 6W4, Canada",(506) 471-0175,http://www.instantwheels.ca/,mark@instantwheels.ca,3.9 (90 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Fredericton Mitsubishi,"327 St Marys St, Fredericton, NB E3A 2S5, Canada",(506) 526-6010,https://frederictonmitsubishi.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,4.6 (454 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Canada East Rides,"130 Main St, Fredericton, NB E3A 1C7, Canada",(506) 307-5991,https://canadaeastrides.com/,,4.4 (138 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Fairview Jeep Ram Ltd.,"1065 Hanwell Rd, Fredericton, NB E3B 5C8, Canada",(506) 458-8955,http://www.fairviewchrysler.ca/,,4.1 (221 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Fredericton Nissan,"250 Bishop Dr, Fredericton, NB E3C 0N8, Canada",(506) 458-9423,https://www.frederictonnissan.com/en,3af74c00e86c4c828216e2111e0a86d1@sentry.io,4.2 (244 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Steele GMC Buick,"1135 Hanwell Rd, Fredericton, NB E3C 1A5, Canada",(506) 453-7000,http://www.steelegmcbuick.com/?utm_source=Google+Business+Profile&utm_medium=LSO&utm_campaign=Local_SEO&utm_id=Local+SEO,,4.2 (268 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Everyone Drives,"441 Union St Suite 1, Fredericton, NB E3A 2R4, Canada",(902) 201-8712,https://www.every1drives.ca/,info@every1drives.ca,4.2 (54 reviews)
Automotive / RV,"Car Dealership in Fredericton, New Brunswick",Fredericton Volkswagen,"350 Bishop Dr, Fredericton, NB E3C 0B4, Canada",(506) 454-2886,https://www.frederictonvw.com/,,4.6 (384 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",ReCar Saint John,"362 Rothesay Ave, Saint John, NB E2J 2C4, Canada",(506) 799-1801,https://www.recar.ca/?utm_source=google&utm_medium=organic&utm_campaign=sj-gmb,,4.9 (539 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Saint John Nissan,"633 Rothesay Ave, Saint John, NB E2H 2G9, Canada",(506) 633-1515,https://www.saintjohnnissan.com/,,4.2 (228 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Look & Tel Auto Used Vehicles & Financing,"283 Rothesay Ave, Saint John, NB E2J 2B8, Canada",(506) 634-8950,http://www.lookandtelauto.com/,,3.9 (28 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Downey Ford Saint John,"35 Consumers Dr, Saint John, NB E2J 3S9, Canada",(506) 632-6000,http://www.downeyfordsj.ca/,,4.5 (703 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Loch Lomond Mitsubishi,"1265 Loch Lomond Rd, Saint John, NB E2J 3V4, Canada",(506) 634-1765,http://www.itsthemits.com/,,4.4 (260 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Saint John Toyota,"410 Rothesay Ave, Saint John, NB E2J 2C4, Canada",(506) 633-7070,http://www.saintjohntoyota.com/,tsmyth@saintjohn.toyota.ca,4.3 (688 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Fundy Honda,"160 Rothesay Ave, Saint John, NB E2J 2B4, Canada",(506) 633-1333,http://fundyhonda.com/,,4.7 (1079 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Dobson Chrysler Dodge Jeep,"312 Rothesay Ave, Saint John, NB E2J 2B9, Canada",(506) 634-6060,http://www.dobsonchrysler.ca/,,4 (130 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Steele Chevrolet Cadillac Buick GMC Saint John,"183 Rothesay Ave, Saint John, NB E2J 2B4, Canada",(506) 634-5555,https://www.steelechevsj.com/en,brichards@steeleauto.com,3.7 (271 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Century Hyundai Saint John,"403 Westmorland Rd, Saint John, NB E2J 3S9, Canada",(506) 652-2277,http://www.centuryhyundaisj.ca/,mkingston@sjhyundai.com,4.5 (1181 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Saint John Volkswagen,"407 Rothesay Ave, Saint John, NB E2J 2C3, Canada",(506) 658-1313,http://www.saintjohnvw.ca/,,4.3 (267 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Dobson Signature Auto,"275 Rothesay Ave, Saint John, NB E2J 2B8, Canada",(506) 634-6300,http://www.signatureauto.ca/,,4.4 (16 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Lexus of Saint John,"347 Rothesay Ave, Saint John, NB E2J 2C3, Canada",(506) 642-5398,http://www.lexusofsaintjohn.com/,tsmyth@saintjohn.toyota.ca,4.1 (67 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",The Used Car Depot,"1047 Manawagonish Rd, Saint John, NB E2M 3X4, Canada",(506) 696-6990,http://www.theusedcardepot.com/,,3 (60 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Lancaster Vehicle Center,"790 Fairville Blvd, Saint John, NB E2M 5T4, Canada",(506) 672-1000,http://www.lancastervehicle.com/,,4.5 (36 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Al's Ultra Car Sales & Service,"2086 Ocean Westway, Saint John, NB E2M 5G9, Canada",(506) 672-1460,https://alsultracar.com/,,4.8 (54 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Port City Kia,"550 Rothesay Ave, Saint John, NB E2J 2C7, Canada",(506) 635-1600,http://portcitykia.com/,,4.3 (171 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",King Mazda,"440 Rothesay Ave, Saint John, NB E2L 4G7, Canada",(506) 634-8370,http://www.kingmazda.ca/en,3af74c00e86c4c828216e2111e0a86d1@sentry.io,4.7 (388 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",Century Subaru,"299 Rothesay Ave, Saint John, NB E2J 2C3, Canada",(506) 633-0833,http://www.centurysubaru.ca/,,4.6 (363 reviews)
Automotive / RV,"Car Dealership in Saint John, New Brunswick",TD Lamb Auto Sales,"755 Rothesay Ave, Saint John, NB E2H 2H6, Canada",(506) 633-8000,https://www.tdlamb.ca/,,3.9 (10 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",O'Regan's Green Light Used Car Centre Halifax,"3170 Kempt Rd, Halifax, NS B3K 4X1, Canada",(902) 450-5775,http://oregansgreenlighthalifax.com/,,4.6 (351 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",O'Regan's Wholesale Direct Halifax,"3577 Commission St, Halifax, NS B3K 5P6, Canada",(902) 428-4440,http://www.oreganswholesaledirecthalifax.com/,,4.1 (188 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",O'Regan's Chevrolet Buick GMC Cadillac,"2477 Robie St, Halifax, NS B3K 4N2, Canada",(902) 422-8551,https://www.oreganschevrolet.com/?utm_source=google_lso_trader&utm_medium=organic&utm_campaign=home,nom@exemple.com,4 (501 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",Steele Halifax Chrysler Dodge Jeep Ram FIAT,"12 Lakelands Blvd, Halifax, NS B3S 1S8, Canada",(902) 455-0566,http://www.halifaxchrysler.ca/,,4.4 (740 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",Clutch Halifax - Buy & Sell Used Cars,"20 Duke St Unit 101, Bedford, NS B4A 2Z5, Canada",(902) 706-5829,https://www.clutch.ca/cars/in-halifax?utm_source=google&utm_medium=gmb&utm_campaign=gmb-hal,,4.8 (3203 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",Race Auto Group | Used Car Dealer Halifax,"3204 Barrington St, Halifax, NS B3K 2X6, Canada",(902) 830-7223,https://www.raceautogroup.com/?utm_source=GMB&utm_medium=organic&utm_campaign=local&utm_content=Halifax,,4.8 (51 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",Steele Ford Lincoln,"3773 Windsor St, Halifax, NS B3K 5M2, Canada",(902) 453-1130,http://www.steeleford.com/,,4.5 (2354 reviews)
Automotive / RV,"Car Dealership in Halifax, Nova Scotia",O'Regan's Green Light Used Car Centre Dartmouth,"60 Baker Dr Unit B, Dartmouth, NS B2W 6K1, Canada",(902) 466-5775,http://www.oregansgreenlightusedcars.com/,,4.5 (263 reviews)
